time,latitude,longitude,sst
UTC,degrees_north,degrees_east,degree_C
2013-11-16T00:00:00Z,10.34,-75.52,29.603302
2013-11-16T00:00:00Z,10.35,-75.6,29.537567
2013-11-16T00:00:00Z,10.35,-75.59,29.54419
2013-11-16T00:00:00Z,10.35,-75.58,29.549866
2013-11-16T00:00:00Z,10.35,-75.57,29.555603
2013-11-16T00:00:00Z,10.35,-75.56,29.562317
2013-11-16T00:00:00Z,10.35,-75.55,29.570343
2013-11-16T00:00:00Z,10.35,-75.54,29.579529
2013-11-16T00:00:00Z,10.35,-75.53,29.588196
2013-11-16T00:00:00Z,10.35,-75.52,29.595245
2013-11-16T00:00:00Z,10.36,-75.6,29.538116
2013-11-16T00:00:00Z,10.36,-75.59,29.543945
2013-11-16T00:00:00Z,10.36,-75.58,29.548828
2013-11-16T00:00:00Z,10.36,-75.57,29.553894
2013-11-16T00:00:00Z,10.36,-75.56,29.559814
2013-11-16T00:00:00Z,10.36,-75.55,29.566437
2013-11-16T00:00:00Z,10.36,-75.54,29.57373
2013-11-16T00:00:00Z,10.36,-75.53,29.580902
2013-11-16T00:00:00Z,10.36,-75.52,29.58722
2013-11-16T00:00:00Z,10.37,-75.6,29.538208
2013-11-16T00:00:00Z,10.37,-75.59,29.543182
2013-11-16T00:00:00Z,10.37,-75.58,29.547302
2013-11-16T00:00:00Z,10.37,-75.57,29.551605
2013-11-16T00:00:00Z,10.37,-75.56,29.556519
2013-11-16T00:00:00Z,10.37,-75.55,29.56192
2013-11-16T00:00:00Z,10.37,-75.54,29.567688
2013-11-16T00:00:00Z,10.37,-75.53,29.573608
2013-11-16T00:00:00Z,10.37,-75.52,29.579315
2013-11-16T00:00:00Z,10.38,-75.6,29.537323
2013-11-16T00:00:00Z,10.38,-75.59,29.541412
2013-11-16T00:00:00Z,10.38,-75.58,29.544312
2013-11-16T00:00:00Z,10.38,-75.57,29.547638
2013-11-16T00:00:00Z,10.38,-75.56,29.551514
2013-11-16T00:00:00Z,10.38,-75.55,29.556213
2013-11-16T00:00:00Z,10.38,-75.54,29.561401
2013-11-16T00:00:00Z,10.38,-75.53,29.566772
2013-11-16T00:00:00Z,10.38,-75.52,29.57196
2013-11-16T00:00:00Z,10.39,-75.6,29.536041
2013-11-16T00:00:00Z,10.39,-75.59,29.53946
2013-11-16T00:00:00Z,10.39,-75.58,29.541412
2013-11-16T00:00:00Z,10.39,-75.57,29.543274
2013-11-16T00:00:00Z,10.39,-75.56,29.546143
2013-11-16T00:00:00Z,10.39,-75.55,29.550232
2013-11-16T00:00:00Z,10.39,-75.54,29.555206
2013-11-16T00:00:00Z,10.39,-75.53,29.560516
2013-11-16T00:00:00Z,10.39,-75.52,NaN
2013-11-16T00:00:00Z,10.4,-75.6,29.534637
2013-11-16T00:00:00Z,10.4,-75.59,29.537811
2013-11-16T00:00:00Z,10.4,-75.58,29.539001
2013-11-16T00:00:00Z,10.4,-75.57,29.539825
2013-11-16T00:00:00Z,10.4,-75.56,NaN
2013-11-16T00:00:00Z,10.4,-75.55,NaN
2013-11-16T00:00:00Z,10.4,-75.54,29.549774
2013-11-16T00:00:00Z,10.4,-75.53,29.554596
2013-11-16T00:00:00Z,10.4,-75.52,NaN
2013-11-16T00:00:00Z,10.41,-75.6,29.5318
2013-11-16T00:00:00Z,10.41,-75.59,29.535034
2013-11-16T00:00:00Z,10.41,-75.58,29.536255
2013-11-16T00:00:00Z,10.41,-75.57,29.536987
2013-11-16T00:00:00Z,10.41,-75.56,29.53836
2013-11-16T00:00:00Z,10.41,-75.55,NaN
2013-11-16T00:00:00Z,10.41,-75.54,29.544922
2013-11-16T00:00:00Z,10.41,-75.53,NaN
2013-11-16T00:00:00Z,10.41,-75.52,NaN
2013-12-16T00:00:00Z,10.28,-75.6,29.32489
2013-12-16T00:00:00Z,10.28,-75.59,NaN
2013-12-16T00:00:00Z,10.28,-75.58,NaN
2013-12-16T00:00:00Z,10.28,-75.57,29.329102
2013-12-16T00:00:00Z,10.28,-75.56,29.327515
2013-12-16T00:00:00Z,10.28,-75.55,NaN
2013-12-16T00:00:00Z,10.28,-75.54,NaN
2013-12-16T00:00:00Z,10.28,-75.53,NaN
2013-12-16T00:00:00Z,10.28,-75.52,NaN
2013-12-16T00:00:00Z,10.29,-75.6,29.299927
2013-12-16T00:00:00Z,10.29,-75.59,NaN
2013-12-16T00:00:00Z,10.29,-75.58,NaN
2013-12-16T00:00:00Z,10.29,-75.57,29.31427
2013-12-16T00:00:00Z,10.29,-75.56,29.315094
2013-12-16T00:00:00Z,10.29,-75.55,29.308533
2013-12-16T00:00:00Z,10.29,-75.54,29.294067
2013-12-16T00:00:00Z,10.29,-75.53,NaN
2013-12-16T00:00:00Z,10.29,-75.52,29.257599
2013-12-16T00:00:00Z,10.3,-75.6,29.276001
2013-12-16T00:00:00Z,10.3,-75.59,29.282104
2013-12-16T00:00:00Z,10.3,-75.58,NaN
2013-12-16T00:00:00Z,10.3,-75.57,29.297302
2013-12-16T00:00:00Z,10.3,-75.56,29.299469
2013-12-16T00:00:00Z,10.3,-75.55,29.292511
2013-12-16T00:00:00Z,10.3,-75.54,29.275665
2013-12-16T00:00:00Z,10.3,-75.53,29.255371
2013-12-16T00:00:00Z,10.3,-75.52,29.235504
2013-12-16T00:00:00Z,10.31,-75.6,29.258118
2013-12-16T00:00:00Z,10.31,-75.59,29.263245
2013-12-16T00:00:00Z,10.31,-75.58,29.27063
2013-12-16T00:00:00Z,10.31,-75.57,29.276703
2013-12-16T00:00:00Z,10.31,-75.56,29.27771
2013-12-16T00:00:00Z,10.31,-75.55,29.26947
2013-12-16T00:00:00Z,10.31,-75.54,29.251831
2013-12-16T00:00:00Z,10.31,-75.53,29.230957
2013-12-16T00:00:00Z,10.31,-75.52,29.210693
2013-12-16T00:00:00Z,10.32,-75.6,29.246368
2013-12-16T00:00:00Z,10.32,-75.59,29.248291
2013-12-16T00:00:00Z,10.32,-75.58,29.251984
2013-12-16T00:00:00Z,10.32,-75.57,29.253632
2013-12-16T00:00:00Z,10.32,-75.56,29.250488
2013-12-16T00:00:00Z,10.32,-75.55,29.240326
2013-12-16T00:00:00Z,10.32,-75.54,29.223267
2013-12-16T00:00:00Z,10.32,-75.53,29.20346
2013-12-16T00:00:00Z,10.32,-75.52,29.184113
2013-12-16T00:00:00Z,10.33,-75.6,29.237854
2013-12-16T00:00:00Z,10.33,-75.59,29.23523
2013-12-16T00:00:00Z,10.33,-75.58,29.233826
2013-12-16T00:00:00Z,10.33,-75.57,29.23059
2013-12-16T00:00:00Z,10.33,-75.56,29.223083
2013-12-16T00:00:00Z,10.33,-75.55,29.210663
2013-12-16T00:00:00Z,10.33,-75.54,29.193756
2013-12-16T00:00:00Z,10.33,-75.53,29.17514
2013-12-16T00:00:00Z,10.33,-75.52,29.156647
2013-12-16T00:00:00Z,10.34,-75.6,29.229156
2013-12-16T00:00:00Z,10.34,-75.59,29.222107
2013-12-16T00:00:00Z,10.34,-75.58,29.216278
2013-12-16T00:00:00Z,10.34,-75.57,29.20877
2013-12-16T00:00:00Z,10.34,-75.56,29.198181
2013-12-16T00:00:00Z,10.34,-75.55,29.183472
2013-12-16T00:00:00Z,10.34,-75.54,29.16568
2013-12-16T00:00:00Z,10.34,-75.53,29.146942
2013-12-16T00:00:00Z,10.34,-75.52,29.129242
2013-12-16T00:00:00Z,10.35,-75.6,29.217255
2013-12-16T00:00:00Z,10.35,-75.59,29.207672
2013-12-16T00:00:00Z,10.35,-75.58,29.19867
2013-12-16T00:00:00Z,10.35,-75.57,29.18805
2013-12-16T00:00:00Z,10.35,-75.56,29.174835
2013-12-16T00:00:00Z,10.35,-75.55,29.158234
2013-12-16T00:00:00Z,10.35,-75.54,29.139069
2013-12-16T00:00:00Z,10.35,-75.53,29.120087
2013-12-16T00:00:00Z,10.35,-75.52,29.102722
2013-12-16T00:00:00Z,10.36,-75.6,29.2005
2013-12-16T00:00:00Z,10.36,-75.59,29.191132
2013-12-16T00:00:00Z,10.36,-75.58,29.180847
2013-12-16T00:00:00Z,10.36,-75.57,29.16809
2013-12-16T00:00:00Z,10.36,-75.56,29.152222
2013-12-16T00:00:00Z,10.36,-75.55,29.133759
2013-12-16T00:00:00Z,10.36,-75.54,29.113708
2013-12-16T00:00:00Z,10.36,-75.53,29.094666
2013-12-16T00:00:00Z,10.36,-75.52,29.077667
2013-12-16T00:00:00Z,10.37,-75.6,29.18045
2013-12-16T00:00:00Z,10.37,-75.59,29.172821
2013-12-16T00:00:00Z,10.37,-75.58,29.162354
2013-12-16T00:00:00Z,10.37,-75.57,29.148468
2013-12-16T00:00:00Z,10.37,-75.56,29.130981
2013-12-16T00:00:00Z,10.37,-75.55,29.111359
2013-12-16T00:00:00Z,10.37,-75.54,29.090881
2013-12-16T00:00:00Z,10.37,-75.53,29.071442
2013-12-16T00:00:00Z,10.37,-75.52,29.05426
2013-12-16T00:00:00Z,10.38,-75.6,29.159119
2013-12-16T00:00:00Z,10.38,-75.59,29.153534
2013-12-16T00:00:00Z,10.38,-75.58,29.143372
2013-12-16T00:00:00Z,10.38,-75.57,29.129059
2013-12-16T00:00:00Z,10.38,-75.56,29.111267
2013-12-16T00:00:00Z,10.38,-75.55,29.091461
2013-12-16T00:00:00Z,10.38,-75.54,29.071014
2013-12-16T00:00:00Z,10.38,-75.53,29.05133
2013-12-16T00:00:00Z,10.38,-75.52,29.033081
2013-12-16T00:00:00Z,10.39,-75.6,29.13507
2013-12-16T00:00:00Z,10.39,-75.59,29.131897
2013-12-16T00:00:00Z,10.39,-75.58,29.123322
2013-12-16T00:00:00Z,10.39,-75.57,29.109802
2013-12-16T00:00:00Z,10.39,-75.56,29.092438
2013-12-16T00:00:00Z,10.39,-75.55,29.07306
2013-12-16T00:00:00Z,10.39,-75.54,29.052856
2013-12-16T00:00:00Z,10.39,-75.53,29.03241
2013-12-16T00:00:00Z,10.39,-75.52,NaN
2013-12-16T00:00:00Z,10.4,-75.6,29.107025
2013-12-16T00:00:00Z,10.4,-75.59,29.106842
2013-12-16T00:00:00Z,10.4,-75.58,29.101501
2013-12-16T00:00:00Z,10.4,-75.57,29.090149
2013-12-16T00:00:00Z,10.4,-75.56,NaN
2013-12-16T00:00:00Z,10.4,-75.55,NaN
2013-12-16T00:00:00Z,10.4,-75.54,29.03424
2013-12-16T00:00:00Z,10.4,-75.53,29.013153
2013-12-16T00:00:00Z,10.4,-75.52,NaN
2013-12-16T00:00:00Z,10.41,-75.6,29.075958
2013-12-16T00:00:00Z,10.41,-75.59,29.078857
2013-12-16T00:00:00Z,10.41,-75.58,29.077637
2013-12-16T00:00:00Z,10.41,-75.57,29.069336
2013-12-16T00:00:00Z,10.41,-75.56,29.0542
2013-12-16T00:00:00Z,10.41,-75.55,NaN
2013-12-16T00:00:00Z,10.41,-75.54,29.014465
2013-12-16T00:00:00Z,10.41,-75.53,NaN
2013-12-16T00:00:00Z,10.41,-75.52,NaN
2014-01-16T00:00:00Z,10.28,-75.6,28.335327
2014-01-16T00:00:00Z,10.28,-75.59,NaN
2014-01-16T00:00:00Z,10.28,-75.58,NaN
2014-01-16T00:00:00Z,10.28,-75.57,28.468414
2014-01-16T00:00:00Z,10.28,-75.56,28.502167
2014-01-16T00:00:00Z,10.28,-75.55,NaN
2014-01-16T00:00:00Z,10.28,-75.54,NaN
2014-01-16T00:00:00Z,10.28,-75.53,NaN
2014-01-16T00:00:00Z,10.28,-75.52,NaN
2014-01-16T00:00:00Z,10.29,-75.6,28.295319
2014-01-16T00:00:00Z,10.29,-75.59,NaN
2014-01-16T00:00:00Z,10.29,-75.58,NaN
2014-01-16T00:00:00Z,10.29,-75.57,28.44458
2014-01-16T00:00:00Z,10.29,-75.56,28.483612
2014-01-16T00:00:00Z,10.29,-75.55,28.506287
2014-01-16T00:00:00Z,10.29,-75.54,28.510834
2014-01-16T00:00:00Z,10.29,-75.53,NaN
2014-01-16T00:00:00Z,10.29,-75.52,28.49118
2014-01-16T00:00:00Z,10.3,-75.6,28.256012
2014-01-16T00:00:00Z,10.3,-75.59,28.308716
2014-01-16T00:00:00Z,10.3,-75.58,NaN
2014-01-16T00:00:00Z,10.3,-75.57,28.416046
2014-01-16T00:00:00Z,10.3,-75.56,28.459442
2014-01-16T00:00:00Z,10.3,-75.55,28.484863
2014-01-16T00:00:00Z,10.3,-75.54,28.490448
2014-01-16T00:00:00Z,10.3,-75.53,28.482819
2014-01-16T00:00:00Z,10.3,-75.52,28.46817
2014-01-16T00:00:00Z,10.31,-75.6,28.21997
2014-01-16T00:00:00Z,10.31,-75.59,28.27301
2014-01-16T00:00:00Z,10.31,-75.58,28.328644
2014-01-16T00:00:00Z,10.31,-75.57,28.38208
2014-01-16T00:00:00Z,10.31,-75.56,28.426483
2014-01-16T00:00:00Z,10.31,-75.55,28.454254
2014-01-16T00:00:00Z,10.31,-75.54,28.462646
2014-01-16T00:00:00Z,10.31,-75.53,28.457
2014-01-16T00:00:00Z,10.31,-75.52,28.441711
2014-01-16T00:00:00Z,10.32,-75.6,28.188324
2014-01-16T00:00:00Z,10.32,-75.59,28.239471
2014-01-16T00:00:00Z,10.32,-75.58,28.292725
2014-01-16T00:00:00Z,10.32,-75.57,28.343384
2014-01-16T00:00:00Z,10.32,-75.56,28.38559
2014-01-16T00:00:00Z,10.32,-75.55,28.414368
2014-01-16T00:00:00Z,10.32,-75.54,28.426971
2014-01-16T00:00:00Z,10.32,-75.53,28.424622
2014-01-16T00:00:00Z,10.32,-75.52,28.40976
2014-01-16T00:00:00Z,10.33,-75.6,28.16214
2014-01-16T00:00:00Z,10.33,-75.59,28.208984
2014-01-16T00:00:00Z,10.33,-75.58,28.257416
2014-01-16T00:00:00Z,10.33,-75.57,28.302612
2014-01-16T00:00:00Z,10.33,-75.56,28.340668
2014-01-16T00:00:00Z,10.33,-75.55,28.368408
2014-01-16T00:00:00Z,10.33,-75.54,28.383331
2014-01-16T00:00:00Z,10.33,-75.53,28.383911
2014-01-16T00:00:00Z,10.33,-75.52,28.370636
2014-01-16T00:00:00Z,10.34,-75.6,28.140686
2014-01-16T00:00:00Z,10.34,-75.59,28.18158
2014-01-16T00:00:00Z,10.34,-75.58,28.223267
2014-01-16T00:00:00Z,10.34,-75.57,28.262024
2014-01-16T00:00:00Z,10.34,-75.56,28.294708
2014-01-16T00:00:00Z,10.34,-75.55,28.319397
2014-01-16T00:00:00Z,10.34,-75.54,28.333527
2014-01-16T00:00:00Z,10.34,-75.53,28.335083
2014-01-16T00:00:00Z,10.34,-75.52,28.324188
2014-01-16T00:00:00Z,10.35,-75.6,28.1221
2014-01-16T00:00:00Z,10.35,-75.59,28.155792
2014-01-16T00:00:00Z,10.35,-75.58,28.190033
2014-01-16T00:00:00Z,10.35,-75.57,28.22168
2014-01-16T00:00:00Z,10.35,-75.56,28.248627
2014-01-16T00:00:00Z,10.35,-75.55,28.268768
2014-01-16T00:00:00Z,10.35,-75.54,28.280579
2014-01-16T00:00:00Z,10.35,-75.53,28.281952
2014-01-16T00:00:00Z,10.35,-75.52,28.272827
2014-01-16T00:00:00Z,10.36,-75.6,28.103973
2014-01-16T00:00:00Z,10.36,-75.59,28.130554
2014-01-16T00:00:00Z,10.36,-75.58,28.156952
2014-01-16T00:00:00Z,10.36,-75.57,28.181458
2014-01-16T00:00:00Z,10.36,-75.56,28.202545
2014-01-16T00:00:00Z,10.36,-75.55,28.218353
2014-01-16T00:00:00Z,10.36,-75.54,28.227112
2014-01-16T00:00:00Z,10.36,-75.53,28.227692
2014-01-16T00:00:00Z,10.36,-75.52,28.219269
2014-01-16T00:00:00Z,10.37,-75.6,28.083527
2014-01-16T00:00:00Z,10.37,-75.59,28.104156
2014-01-16T00:00:00Z,10.37,-75.58,28.124481
2014-01-16T00:00:00Z,10.37,-75.57,28.142883
2014-01-16T00:00:00Z,10.37,-75.56,28.158081
2014-01-16T00:00:00Z,10.37,-75.55,28.169067
2014-01-16T00:00:00Z,10.37,-75.54,28.174408
2014-01-16T00:00:00Z,10.37,-75.53,28.173126
2014-01-16T00:00:00Z,10.37,-75.52,28.164429
2014-01-16T00:00:00Z,10.38,-75.6,28.05841
2014-01-16T00:00:00Z,10.38,-75.59,28.07605
2014-01-16T00:00:00Z,10.38,-75.58,28.092987
2014-01-16T00:00:00Z,10.38,-75.57,28.10675
2014-01-16T00:00:00Z,10.38,-75.56,28.116608
2014-01-16T00:00:00Z,10.38,-75.55,28.122162
2014-01-16T00:00:00Z,10.38,-75.54,28.1232
2014-01-16T00:00:00Z,10.38,-75.53,28.11911
2014-01-16T00:00:00Z,10.38,-75.52,28.109497
2014-01-16T00:00:00Z,10.39,-75.6,28.029999
2014-01-16T00:00:00Z,10.39,-75.59,28.04599
2014-01-16T00:00:00Z,10.39,-75.58,28.060883
2014-01-16T00:00:00Z,10.39,-75.57,28.071594
2014-01-16T00:00:00Z,10.39,-75.56,28.07669
2014-01-16T00:00:00Z,10.39,-75.55,28.076996
2014-01-16T00:00:00Z,10.39,-75.54,28.073181
2014-01-16T00:00:00Z,10.39,-75.53,28.065796
2014-01-16T00:00:00Z,10.39,-75.52,NaN
2014-01-16T00:00:00Z,10.4,-75.6,28.000763
2014-01-16T00:00:00Z,10.4,-75.59,28.013489
2014-01-16T00:00:00Z,10.4,-75.58,28.026611
2014-01-16T00:00:00Z,10.4,-75.57,28.035156
2014-01-16T00:00:00Z,10.4,-75.56,NaN
2014-01-16T00:00:00Z,10.4,-75.55,NaN
2014-01-16T00:00:00Z,10.4,-75.54,28.024597
2014-01-16T00:00:00Z,10.4,-75.53,28.013763
2014-01-16T00:00:00Z,10.4,-75.52,NaN
2014-01-16T00:00:00Z,10.41,-75.6,27.972015
2014-01-16T00:00:00Z,10.41,-75.59,27.980225
2014-01-16T00:00:00Z,10.41,-75.58,27.989716
2014-01-16T00:00:00Z,10.41,-75.57,27.995453
2014-01-16T00:00:00Z,10.41,-75.56,27.994812
2014-01-16T00:00:00Z,10.41,-75.55,NaN
2014-01-16T00:00:00Z,10.41,-75.54,27.97641
2014-01-16T00:00:00Z,10.41,-75.53,NaN
2014-01-16T00:00:00Z,10.41,-75.52,NaN
2014-02-16T00:00:00Z,10.28,-75.6,27.938232
2014-02-16T00:00:00Z,10.28,-75.59,NaN
2014-02-16T00:00:00Z,10.28,-75.58,NaN
2014-02-16T00:00:00Z,10.28,-75.57,28.075134
2014-02-16T00:00:00Z,10.28,-75.56,28.10736
2014-02-16T00:00:00Z,10.28,-75.55,NaN
2014-02-16T00:00:00Z,10.28,-75.54,NaN
2014-02-16T00:00:00Z,10.28,-75.53,NaN
2014-02-16T00:00:00Z,10.28,-75.52,NaN
2014-02-16T00:00:00Z,10.29,-75.6,27.879333
2014-02-16T00:00:00Z,10.29,-75.59,NaN
2014-02-16T00:00:00Z,10.29,-75.58,NaN
2014-02-16T00:00:00Z,10.29,-75.57,28.033173
2014-02-16T00:00:00Z,10.29,-75.56,28.071747
2014-02-16T00:00:00Z,10.29,-75.55,28.091705
2014-02-16T00:00:00Z,10.29,-75.54,28.090485
2014-02-16T00:00:00Z,10.29,-75.53,NaN
2014-02-16T00:00:00Z,10.29,-75.52,28.051025
2014-02-16T00:00:00Z,10.3,-75.6,27.818207
2014-02-16T00:00:00Z,10.3,-75.59,27.873749
2014-02-16T00:00:00Z,10.3,-75.58,NaN
2014-02-16T00:00:00Z,10.3,-75.57,27.984924
2014-02-16T00:00:00Z,10.3,-75.56,28.029022
2014-02-16T00:00:00Z,10.3,-75.55,28.05185
2014-02-16T00:00:00Z,10.3,-75.54,28.050415
2014-02-16T00:00:00Z,10.3,-75.53,28.033081
2014-02-16T00:00:00Z,10.3,-75.52,28.00705
2014-02-16T00:00:00Z,10.31,-75.6,27.757446
2014-02-16T00:00:00Z,10.31,-75.59,27.814087
2014-02-16T00:00:00Z,10.31,-75.58,27.871552
2014-02-16T00:00:00Z,10.31,-75.57,27.92694
2014-02-16T00:00:00Z,10.31,-75.56,27.972473
2014-02-16T00:00:00Z,10.31,-75.55,27.997131
2014-02-16T00:00:00Z,10.31,-75.54,27.99762
2014-02-16T00:00:00Z,10.31,-75.53,27.981567
2014-02-16T00:00:00Z,10.31,-75.52,27.955994
2014-02-16T00:00:00Z,10.32,-75.6,27.698425
2014-02-16T00:00:00Z,10.32,-75.59,27.7529
2014-02-16T00:00:00Z,10.32,-75.58,27.807953
2014-02-16T00:00:00Z,10.32,-75.57,27.859955
2014-02-16T00:00:00Z,10.32,-75.56,27.902649
2014-02-16T00:00:00Z,10.32,-75.55,27.927399
2014-02-16T00:00:00Z,10.32,-75.54,27.931335
2014-02-16T00:00:00Z,10.32,-75.53,27.919556
2014-02-16T00:00:00Z,10.32,-75.52,27.897186
2014-02-16T00:00:00Z,10.33,-75.6,27.64035
2014-02-16T00:00:00Z,10.33,-75.59,27.690582
2014-02-16T00:00:00Z,10.33,-75.58,27.741028
2014-02-16T00:00:00Z,10.33,-75.57,27.787994
2014-02-16T00:00:00Z,10.33,-75.56,27.826172
2014-02-16T00:00:00Z,10.33,-75.55,27.849792
2014-02-16T00:00:00Z,10.33,-75.54,27.85669
2014-02-16T00:00:00Z,10.33,-75.53,27.849487
2014-02-16T00:00:00Z,10.33,-75.52,27.832123
2014-02-16T00:00:00Z,10.34,-75.6,27.583069
2014-02-16T00:00:00Z,10.34,-75.59,27.628052
2014-02-16T00:00:00Z,10.34,-75.58,27.672974
2014-02-16T00:00:00Z,10.34,-75.57,27.714539
2014-02-16T00:00:00Z,10.34,-75.56,27.748444
2014-02-16T00:00:00Z,10.34,-75.55,27.770111
2014-02-16T00:00:00Z,10.34,-75.54,27.77829
2014-02-16T00:00:00Z,10.34,-75.53,27.774841
2014-02-16T00:00:00Z,10.34,-75.52,27.762634
2014-02-16T00:00:00Z,10.35,-75.6,27.527405
2014-02-16T00:00:00Z,10.35,-75.59,27.56604
2014-02-16T00:00:00Z,10.35,-75.58,27.605286
2014-02-16T00:00:00Z,10.35,-75.57,27.641602
2014-02-16T00:00:00Z,10.35,-75.56,27.67154
2014-02-16T00:00:00Z,10.35,-75.55,27.691345
2014-02-16T00:00:00Z,10.35,-75.54,27.700562
2014-02-16T00:00:00Z,10.35,-75.53,27.700104
2014-02-16T00:00:00Z,10.35,-75.52,27.691803
2014-02-16T00:00:00Z,10.36,-75.6,27.474304
2014-02-16T00:00:00Z,10.36,-75.59,27.505676
2014-02-16T00:00:00Z,10.36,-75.58,27.539398
2014-02-16T00:00:00Z,10.36,-75.57,27.570892
2014-02-16T00:00:00Z,10.36,-75.56,27.596771
2014-02-16T00:00:00Z,10.36,-75.55,27.615356
2014-02-16T00:00:00Z,10.36,-75.54,27.625793
2014-02-16T00:00:00Z,10.36,-75.53,27.627655
2014-02-16T00:00:00Z,10.36,-75.52,27.622162
2014-02-16T00:00:00Z,10.37,-75.6,27.424072
2014-02-16T00:00:00Z,10.37,-75.59,27.447998
2014-02-16T00:00:00Z,10.37,-75.58,27.47644
2014-02-16T00:00:00Z,10.37,-75.57,27.503143
2014-02-16T00:00:00Z,10.37,-75.56,27.524963
2014-02-16T00:00:00Z,10.37,-75.55,27.541443
2014-02-16T00:00:00Z,10.37,-75.54,27.552246
2014-02-16T00:00:00Z,10.37,-75.53,27.555786
2014-02-16T00:00:00Z,10.37,-75.52,27.551605
2014-02-16T00:00:00Z,10.38,-75.6,27.376831
2014-02-16T00:00:00Z,10.38,-75.59,27.393738
2014-02-16T00:00:00Z,10.38,-75.58,27.417114
2014-02-16T00:00:00Z,10.38,-75.57,27.438873
2014-02-16T00:00:00Z,10.38,-75.56,27.455902
2014-02-16T00:00:00Z,10.38,-75.55,27.469055
2014-02-16T00:00:00Z,10.38,-75.54,27.47818
2014-02-16T00:00:00Z,10.38,-75.53,27.481903
2014-02-16T00:00:00Z,10.38,-75.52,27.479218
2014-02-16T00:00:00Z,10.39,-75.6,27.33136
2014-02-16T00:00:00Z,10.39,-75.59,27.341736
2014-02-16T00:00:00Z,10.39,-75.58,27.359375
2014-02-16T00:00:00Z,10.39,-75.57,27.37619
2014-02-16T00:00:00Z,10.39,-75.56,27.388336
2014-02-16T00:00:00Z,10.39,-75.55,27.397522
2014-02-16T00:00:00Z,10.39,-75.54,27.404175
2014-02-16T00:00:00Z,10.39,-75.53,27.407074
2014-02-16T00:00:00Z,10.39,-75.52,NaN
2014-02-16T00:00:00Z,10.4,-75.6,27.287018
2014-02-16T00:00:00Z,10.4,-75.59,27.290009
2014-02-16T00:00:00Z,10.4,-75.58,27.30133
2014-02-16T00:00:00Z,10.4,-75.57,27.312561
2014-02-16T00:00:00Z,10.4,-75.56,NaN
2014-02-16T00:00:00Z,10.4,-75.55,NaN
2014-02-16T00:00:00Z,10.4,-75.54,27.331604
2014-02-16T00:00:00Z,10.4,-75.53,27.334167
2014-02-16T00:00:00Z,10.4,-75.52,NaN
2014-02-16T00:00:00Z,10.41,-75.6,27.24469
2014-02-16T00:00:00Z,10.41,-75.59,27.239807
2014-02-16T00:00:00Z,10.41,-75.58,27.243408
2014-02-16T00:00:00Z,10.41,-75.57,27.249207
2014-02-16T00:00:00Z,10.41,-75.56,27.253967
2014-02-16T00:00:00Z,10.41,-75.55,NaN
2014-02-16T00:00:00Z,10.41,-75.54,27.261932
2014-02-16T00:00:00Z,10.41,-75.53,NaN
2014-02-16T00:00:00Z,10.41,-75.52,NaN
2014-03-16T00:00:00Z,10.28,-75.6,27.586426
2014-03-16T00:00:00Z,10.28,-75.59,NaN
2014-03-16T00:00:00Z,10.28,-75.58,NaN
2014-03-16T00:00:00Z,10.28,-75.57,27.649292
2014-03-16T00:00:00Z,10.28,-75.56,27.664978
2014-03-16T00:00:00Z,10.28,-75.55,NaN
2014-03-16T00:00:00Z,10.28,-75.54,NaN
2014-03-16T00:00:00Z,10.28,-75.53,NaN
2014-03-16T00:00:00Z,10.28,-75.52,NaN
2014-03-16T00:00:00Z,10.29,-75.6,27.55597
2014-03-16T00:00:00Z,10.29,-75.59,NaN
2014-03-16T00:00:00Z,10.29,-75.58,NaN
2014-03-16T00:00:00Z,10.29,-75.57,27.626617
2014-03-16T00:00:00Z,10.29,-75.56,27.644379
2014-03-16T00:00:00Z,10.29,-75.55,27.656555
2014-03-16T00:00:00Z,10.29,-75.54,27.662933
2014-03-16T00:00:00Z,10.29,-75.53,NaN
2014-03-16T00:00:00Z,10.29,-75.52,27.665588
2014-03-16T00:00:00Z,10.3,-75.6,27.521912
2014-03-16T00:00:00Z,10.3,-75.59,27.550507
2014-03-16T00:00:00Z,10.3,-75.58,NaN
2014-03-16T00:00:00Z,10.3,-75.57,27.600555
2014-03-16T00:00:00Z,10.3,-75.56,27.620605
2014-03-16T00:00:00Z,10.3,-75.55,27.634583
2014-03-16T00:00:00Z,10.3,-75.54,27.64206
2014-03-16T00:00:00Z,10.3,-75.53,27.645264
2014-03-16T00:00:00Z,10.3,-75.52,27.645752
2014-03-16T00:00:00Z,10.31,-75.6,27.487183
2014-03-16T00:00:00Z,10.31,-75.59,27.517975
2014-03-16T00:00:00Z,10.31,-75.58,27.546204
2014-03-16T00:00:00Z,10.31,-75.57,27.571777
2014-03-16T00:00:00Z,10.31,-75.56,27.593597
2014-03-16T00:00:00Z,10.31,-75.55,27.609528
2014-03-16T00:00:00Z,10.31,-75.54,27.619232
2014-03-16T00:00:00Z,10.31,-75.53,27.62384
2014-03-16T00:00:00Z,10.31,-75.52,27.624939
2014-03-16T00:00:00Z,10.32,-75.6,27.453705
2014-03-16T00:00:00Z,10.32,-75.59,27.485199
2014-03-16T00:00:00Z,10.32,-75.58,27.514679
2014-03-16T00:00:00Z,10.32,-75.57,27.541382
2014-03-16T00:00:00Z,10.32,-75.56,27.564453
